game_id,na_sales_in_millions,pal_sales_in_millions,japan_sales_in_millions,other_sales_in_millions,global_sales_in_millions,total_shipped_in_millions
13159,,,,,,1.7
13160,,,,,,1.7
13161,,,,,,1.7
13162,,,,,,1.7
13163,,,,,,1.7
13164,,,,,,1.69
13165,1.52,0.12,,0.05,1.69,
13166,,,,,,1.68
13167,0.96,0.42,0.08,0.21,1.67,
13168,,,,,,1.65
13169,,,,,,1.65
13170,0.62,0.34,0.48,0.2,1.64,
13171,,,,,,1.6
13172,,,,,,1.6
13173,,,,,,1.6
13174,,,,,,1.6
13175,,,,,,1.6
13176,,,,,,1.58
13177,0.83,0.44,0.08,0.19,1.54,
13178,,,,,,1.53
13179,,,,,,1.53
13180,,,,,,1.5
13181,0.58,0.67,,0.25,1.49,
13182,,,,,,1.49
13183,,,,,,1.46
13184,0.65,0.58,0.03,0.2,1.46,
13185,0.78,0.46,0.03,0.18,1.46,
13186,,,,,,1.45
13187,,,,,,1.43
13188,0.62,0.57,,0.24,1.43,
13189,,,,,,1.42
13190,,,,,,1.4
13191,,,,,,1.4
13192,,,,,,1.4
13193,,,,,,1.4
13194,,,,,,1.4
13195,,,,,,1.4
13196,,,,,,1.37
13197,,,,,,1.37
13198,,,,,,1.37
13199,0.99,0.33,,0.05,1.37,
13200,,,,,,1.35
13201,,,,,,1.33
13202,,,,,,1.33
13203,,,,,,1.33
13204,0.52,0.49,0.1,0.2,1.32,
13205,0.94,0.35,,0.02,1.3,
13206,,,,,,1.3
13207,,,,,,1.3
13208,,,,,,1.3
13209,,,,,,1.3
13210,,,,,,1.3
13211,,,,,,1.3
13212,,,,,,1.3
13213,,,,,,1.3
13214,,,,,,1.3
13215,,,,,,1.3
13216,0.56,0.38,0.28,0.08,1.3,
13217,0.39,0.02,0.85,0.03,1.29,
13218,0.38,0.35,0.41,0.15,1.29,
13219,0.63,0.49,,0.16,1.28,
13220,,,,,,1.28
13221,,,,,,1.27
13222,0.49,0.38,0.26,0.13,1.27,
13223,,,,,,1.27
13224,,,,,,1.26
13225,,,,,,1.26
13226,,,1.25,0.0,1.25,
13227,,,1.25,0.0,1.25,
13228,0.61,0.48,,0.16,1.24,
13229,,,,,,1.24
13230,,,,,,1.2
13231,,,,,,1.2
13232,,,,,,1.2
13233,,,,,,1.2
13234,,,,,,1.2
13235,0.64,0.24,0.29,0.02,1.19,
13236,,,,,,1.18
13237,,,,,,1.18
13238,,,1.18,,1.18,
13239,,,,,,1.18
13240,0.84,0.27,,0.05,1.16,
13241,,,,,,1.16
13242,0.67,0.32,0.06,0.1,1.15,
13243,0.14,0.11,0.88,0.02,1.15,
13244,0.25,0.17,0.65,0.07,1.14,
13245,0.72,0.3,0.01,0.11,1.14,
13246,,,,,,1.14
13247,,,,,,1.14
13248,0.47,0.47,0.01,0.19,1.13,
13249,0.81,0.3,,0.02,1.13,
13250,,,,,,1.12
13251,0.72,0.29,0.01,0.09,1.12,
13252,,,1.1,0.01,1.11,
13253,,,,,,1.11
13254,,,,,,1.11
13255,,,,,,1.1
13256,,,,,,1.1
13257,,,,,,1.1
13258,,,,,,1.1
13259,,,1.1,0.0,1.1,
13260,,,,,,1.1
13261,,,,,,1.1
13262,,,,,,1.1
13263,,,,,,1.09
13264,0.54,0.33,0.01,0.22,1.09,
13265,0.78,0.29,,0.02,1.09,
13266,,,,,,1.06
13267,,,0.92,0.13,1.05,
13268,,,,,,1.04
13269,,,,,,1.04
13270,0.62,0.32,,0.09,1.04,
13271,0.77,0.22,,0.04,1.03,
13272,0.56,0.05,0.37,0.05,1.02,
13273,0.29,0.19,0.46,0.07,1.0,
13274,,,,,,1.0
13275,,,,,,1.0
13276,,,,,,1.0
13277,,,,,,1.0
13278,,,,,,1.0
13279,,,,,,1.0
13280,,,,,,1.0
13281,,,,,,1.0
13282,,,,,,1.0
13283,,,,,,1.0
13284,,,,,,1.0
13285,0.28,0.19,0.45,0.07,0.99,
13286,0.63,0.27,0.0,0.09,0.99,
13287,0.29,0.23,0.38,0.08,0.98,
13288,,,,,,0.98
13289,0.02,0.88,,0.07,0.98,
13290,0.27,0.56,,0.14,0.98,
13291,,,,,,0.97
13292,0.44,0.36,,0.16,0.97,
13293,,,0.97,,0.97,
13294,0.38,0.25,0.26,0.07,0.96,
13295,,,,,,0.96
13296,0.4,0.45,,0.11,0.96,
13297,,,0.96,,0.96,
13298,0.6,0.27,,0.09,0.96,
13299,,,,,,0.95
13300,0.39,0.0,0.53,0.03,0.95,
13301,0.26,0.17,0.46,0.06,0.95,
13302,0.34,0.16,0.36,0.09,0.95,
13303,0.1,0.07,0.71,0.06,0.94,
13304,0.53,0.09,0.27,0.05,0.93,
13305,0.59,0.26,,0.09,0.93,
13306,0.43,0.25,0.16,0.07,0.92,
13307,0.3,0.33,0.21,0.08,0.92,
13308,,,,,,0.91
13309,0.48,0.33,0.02,0.08,0.9,
13310,0.45,0.26,0.11,0.08,0.9,
13311,0.68,0.15,,0.08,0.9,
13312,0.34,0.36,0.07,0.14,0.9,
13313,0.62,0.24,,0.04,0.9,
13314,0.33,0.31,0.12,0.13,0.89,
13315,0.83,,,0.06,0.89,
13316,,,0.89,0.0,0.89,
13317,,,,,,0.88
13318,0.55,0.24,0.0,0.08,0.88,
13319,0.5,0.29,0.01,0.08,0.88,
13320,0.55,0.24,0.01,0.07,0.87,
13321,0.73,0.03,,0.12,0.87,
13322,0.3,0.2,0.3,0.06,0.87,
13323,0.16,0.29,0.28,0.13,0.86,
13324,,,,,,0.86
13325,0.37,0.29,0.09,0.1,0.85,
13326,0.34,0.29,0.15,0.06,0.84,
13327,0.24,0.16,0.39,0.05,0.84,
13328,0.4,0.26,0.05,0.12,0.83,
13329,0.69,0.03,,0.11,0.82,
13330,0.25,0.43,0.01,0.12,0.82,
13331,0.34,0.04,0.36,0.08,0.82,
13332,,,0.81,0.0,0.81,
13333,,,0.81,,0.81,
13334,0.06,0.04,0.66,0.05,0.81,
13335,,,0.81,,0.81,
13336,,,0.81,,0.81,
13337,0.35,0.27,0.09,0.09,0.81,
13338,0.53,0.1,0.13,0.05,0.81,
13339,0.45,0.3,,0.05,0.8,
13340,0.42,0.24,0.07,0.06,0.79,
13341,0.61,0.16,,0.02,0.79,
13342,,,0.79,,0.79,
13343,0.32,0.2,0.21,0.06,0.79,
13344,0.38,0.3,0.03,0.08,0.78,
13345,0.49,0.04,0.21,0.04,0.78,
13346,,,0.78,,0.78,
13347,0.5,0.2,,0.07,0.78,
13348,0.38,0.33,,0.07,0.78,
13349,,,0.77,,0.77,
13350,,,,,,0.77
13351,,,,,,0.77
13352,0.1,0.08,0.56,0.03,0.77,
13353,,,0.76,,0.76,
13354,0.09,0.03,0.62,0.02,0.76,
13355,,,0.76,,0.76,
13356,0.49,0.19,0.01,0.07,0.75,
13357,0.34,0.16,0.21,0.05,0.75,
13358,0.38,0.03,0.3,0.04,0.75,
13359,0.66,0.03,,0.06,0.75,
13360,,,,,,0.74
13361,0.32,0.18,0.19,0.05,0.74,
13362,0.2,0.22,0.24,0.08,0.74,
13363,0.49,0.16,,0.09,0.74,
13364,0.31,0.11,0.3,0.02,0.74,
13365,,,,,,0.73
13366,0.36,0.29,0.02,0.06,0.73,
13367,,,,,,0.73
13368,0.28,0.15,0.22,0.07,0.73,
13369,0.25,0.34,0.01,0.12,0.72,
13370,,,,,,0.71
13371,,,0.71,0.0,0.71,
13372,0.24,0.2,0.22,0.04,0.71,
13373,,,,,,0.71
13374,,,,,,0.71
13375,0.18,0.01,0.5,0.02,0.71,
13376,0.41,0.22,,0.07,0.7,
13377,,,,,,0.7
13378,0.34,0.18,0.12,0.06,0.7,
13379,0.47,0.16,,0.08,0.7,
13380,0.48,0.19,,0.03,0.7,
13381,,,,,,0.7
13382,,,,,,0.7
13383,,,,,,0.7
13384,0.04,0.03,0.58,0.05,0.7,
13385,0.14,0.15,0.39,0.03,0.7,
13386,,,,,,0.69
13387,0.27,0.23,0.09,0.1,0.69,
13388,0.34,0.26,,0.09,0.68,
13389,0.25,0.2,0.18,0.06,0.68,
13390,0.4,0.01,0.22,0.05,0.68,
13391,0.15,0.1,0.38,0.04,0.68,
13392,0.23,0.18,0.2,0.06,0.68,
13393,0.31,0.13,0.18,0.05,0.68,
13394,0.19,0.13,0.31,0.04,0.67,
13395,0.31,,0.34,0.02,0.67,
13396,,0.59,,0.07,0.67,
13397,0.22,0.01,0.42,0.02,0.66,
13398,0.37,0.25,,0.04,0.66,
13399,,,0.64,0.02,0.66,
13400,0.37,0.25,,0.04,0.66,
13401,0.17,0.13,0.3,0.05,0.66,
13402,0.02,0.01,0.58,0.04,0.65,
13403,0.19,0.15,0.26,0.05,0.65,
13404,0.32,0.25,,0.08,0.65,
13405,,,0.65,,0.65,
13406,0.22,0.1,0.26,0.07,0.65,
13407,0.2,0.14,0.22,0.09,0.65,
13408,0.18,0.07,0.34,0.05,0.64,
13409,,,,,,0.64
13410,,,,,,0.64
13411,0.53,0.02,,0.09,0.63,
13412,0.23,0.09,0.27,0.04,0.63,
13413,0.23,0.33,,0.08,0.63,
13414,,,0.63,,0.63,
13415,0.22,0.2,0.16,0.05,0.63,
13416,,,0.59,0.04,0.63,
13417,0.17,0.19,0.2,0.07,0.63,
13418,,,,,,0.62
13419,0.16,0.13,0.29,0.04,0.62,
13420,0.24,0.21,0.09,0.09,0.62,
13421,0.4,0.17,,0.06,0.62,
13422,,,,,,0.62
13423,,,0.62,,0.62,
13424,,,0.62,,0.62,
13425,0.22,0.23,0.08,0.09,0.61,
13426,0.27,0.1,0.22,0.01,0.61,
13427,0.27,0.18,0.06,0.09,0.61,
13428,,,,,,0.61
13429,,,0.6,,0.6,
13430,0.21,0.14,0.21,0.04,0.6,
13431,0.32,0.13,0.11,0.04,0.6,
13432,,,,,,0.6
13433,,,,,,0.6
13434,,,,,,0.6
13435,,,,,,0.6
13436,,,,,,0.6
13437,0.39,0.02,0.13,0.05,0.59,
13438,0.28,0.0,0.27,0.03,0.59,
13439,0.17,0.1,0.29,0.03,0.59,
13440,0.12,0.17,0.24,0.06,0.58,
13441,0.29,0.19,0.07,0.04,0.58,
13442,0.06,0.04,0.47,0.01,0.58,
13443,0.49,0.02,,0.08,0.58,
13444,,,,,,0.58
13445,,,,,,0.58
13446,0.22,0.1,0.23,0.03,0.58,
13447,0.23,0.16,0.16,0.04,0.58,
13448,0.28,0.22,,0.07,0.58,
13449,,,0.58,,0.58,
13450,0.27,0.11,0.14,0.06,0.58,
13451,0.11,0.08,0.35,0.04,0.57,
13452,0.24,0.0,0.31,0.02,0.57,
13453,0.36,0.12,0.03,0.07,0.57,
13454,,,,,,0.57
13455,,,,,,0.57
13456,0.11,0.08,0.34,0.04,0.56,
13457,0.23,0.18,0.09,0.06,0.56,
13458,0.13,0.09,0.27,0.06,0.56,
13459,0.4,0.15,,0.01,0.56,
13460,0.24,0.15,0.13,0.04,0.56,
13461,0.15,0.12,0.26,0.04,0.56,
13462,,,0.56,0.0,0.56,
13463,0.18,0.28,,0.09,0.56,
13464,0.27,0.18,0.06,0.04,0.55,
13465,,,,,,0.55
13466,0.2,0.24,0.02,0.09,0.55,
13467,,0.07,0.48,0.0,0.55,
13468,0.36,0.03,0.11,0.05,0.55,
13469,,,0.55,,0.55,
13470,,,0.54,0.0,0.54,
13471,,,0.54,,0.54,
13472,0.12,0.16,0.18,0.09,0.54,
13473,0.29,0.08,0.16,0.01,0.54,
13474,,,0.54,,0.54,
13475,0.15,0.07,0.27,0.05,0.54,
13476,0.4,0.07,0.03,0.04,0.54,
13477,0.29,0.16,0.04,0.05,0.54,
13478,0.17,0.09,0.24,0.03,0.54,
13479,0.36,0.12,,0.05,0.53,
13480,0.35,0.01,0.14,0.03,0.53,
13481,,,,,,0.53
13482,,0.13,0.38,0.02,0.53,
13483,,,,,,0.53
13484,0.04,0.01,0.48,0.0,0.53,
13485,0.41,0.11,,0.01,0.53,
13486,0.17,0.0,0.33,0.02,0.52,
13487,0.29,0.2,,0.03,0.52,
13488,0.13,0.07,0.27,0.05,0.52,
13489,0.32,0.03,0.15,0.03,0.52,
13490,0.36,0.11,,0.05,0.52,
13491,0.25,0.2,,0.07,0.51,
13492,,,,,,0.51
13493,0.2,0.2,0.08,0.04,0.51,
13494,0.36,0.03,0.07,0.05,0.51,
13495,,,0.51,,0.51,
13496,,,0.51,,0.51,
13497,,0.46,,0.04,0.5,
13498,,,0.5,,0.5,
13499,,,,,,0.5
13500,,,,,,0.5
13501,,,,,,0.5
13502,0.13,0.05,0.31,0.01,0.5,
13503,0.11,0.07,0.29,0.03,0.5,
13504,0.11,0.08,0.28,0.03,0.5,
13505,,,,,,0.5
13506,,,0.46,0.03,0.5,
13507,0.27,0.04,0.17,0.02,0.5,
13508,0.12,0.1,0.24,0.03,0.49,
13509,,,,,,0.49
13510,,,,,,0.49
13511,0.13,0.16,0.14,0.06,0.49,
13512,,,0.45,0.03,0.48,
13513,0.22,0.1,0.11,0.05,0.48,
13514,0.16,0.01,0.29,0.01,0.48,
13515,,,0.47,,0.47,
13516,0.04,0.03,0.39,0.01,0.47,
13517,0.33,0.1,,0.04,0.47,
13518,0.38,0.08,,0.01,0.47,
13519,0.12,0.06,0.27,0.02,0.47,
13520,,0.01,0.46,0.0,0.47,
13521,0.26,0.1,0.06,0.04,0.47,
13522,,,0.46,,0.46,
13523,0.22,,0.22,0.02,0.46,
13524,0.14,0.11,0.17,0.04,0.46,
13525,,,0.45,0.01,0.46,
13526,0.23,0.06,0.16,0.01,0.45,
13527,0.26,0.15,0.01,0.04,0.45,
13528,,,,,,0.45
13529,,,,,,0.45
13530,0.22,0.03,,0.2,0.45,
13531,,,0.42,0.03,0.45,
13532,,,0.42,0.03,0.45,
13533,0.18,0.16,0.04,0.07,0.45,
13534,0.14,0.09,0.19,0.03,0.45,
13535,0.1,0.13,0.16,0.05,0.45,
13536,0.34,0.01,0.06,0.04,0.44,
13537,0.3,0.12,,0.02,0.44,
13538,0.25,0.17,,0.03,0.44,
13539,0.19,0.12,0.07,0.05,0.44,
13540,0.22,0.1,0.07,0.04,0.44,
13541,,0.05,0.38,0.01,0.44,
13542,,,,,,0.43
13543,0.21,0.17,,0.06,0.43,
13544,0.19,0.17,,0.07,0.43,
13545,,,,,,0.43
13546,0.21,0.16,,0.05,0.43,
13547,0.12,0.07,0.21,0.03,0.43,
13548,0.07,0.05,0.29,0.02,0.43,
13549,,,0.42,0.0,0.42,
13550,0.14,0.05,0.22,0.01,0.42,
13551,0.13,0.04,0.23,0.02,0.42,
13552,0.2,0.01,0.16,0.05,0.42,
13553,,,0.42,,0.42,
13554,,,0.39,0.03,0.42,
13555,0.25,0.13,,0.04,0.42,
13556,0.31,0.09,,0.01,0.42,
13557,,,,,,0.41
13558,,,,,,0.41
13559,0.1,0.02,0.25,0.04,0.41,
13560,0.2,0.16,,0.05,0.41,
13561,0.08,0.04,0.24,0.04,0.41,
13562,0.23,0.02,,0.16,0.41,
13563,0.18,0.06,0.12,0.05,0.41,
13564,,,,,,0.41
13565,0.26,0.03,0.1,0.02,0.41,
13566,,,0.4,0.0,0.4,
13567,0.2,0.15,,0.05,0.4,
13568,,,0.4,,0.4,
13569,0.18,0.04,0.15,0.02,0.4,
13570,,,,,,0.4
13571,0.36,0.01,,0.03,0.4,
13572,,,,,,0.4
13573,,,0.39,0.01,0.4,
13574,,,,,,0.4
13575,,,0.4,0.0,0.4,
13576,,,,,,0.4
13577,0.37,,,0.03,0.4,
13578,,,,,,0.4
13579,0.12,0.06,0.21,0.02,0.39,
13580,,,0.39,,0.39,
13581,,,0.39,,0.39,
13582,0.25,0.11,,0.04,0.39,
13583,0.23,0.13,,0.04,0.39,
13584,0.17,0.13,0.03,0.06,0.39,
13585,,,0.37,0.03,0.39,
13586,0.14,0.06,0.12,0.07,0.39,
13587,,,0.39,,0.39,
13588,0.01,0.32,,0.05,0.39,
13589,0.33,0.02,,0.03,0.38,
13590,0.07,0.05,0.25,0.02,0.38,
13591,,,0.38,,0.38,
13592,0.11,0.12,0.09,0.07,0.38,
13593,0.07,0.05,0.25,0.02,0.38,
13594,0.18,0.12,0.04,0.04,0.37,
13595,,,0.32,0.05,0.37,
13596,,,,,,0.37
13597,,,,,,0.37
13598,0.15,0.05,0.16,0.02,0.37,
13599,0.12,0.19,,0.06,0.37,
13600,0.21,0.12,0.01,0.03,0.37,
13601,0.16,0.13,0.04,0.03,0.37,
13602,0.16,0.12,0.06,0.03,0.37,
13603,,,0.37,0.0,0.37,
13604,0.33,0.0,,0.03,0.37,
13605,0.14,0.11,0.08,0.04,0.36,
13606,0.17,0.01,0.16,0.02,0.36,
13607,,,0.36,,0.36,
13608,0.18,0.14,,0.05,0.36,
13609,,,0.36,,0.36,
13610,0.19,0.11,,0.06,0.36,
13611,0.08,0.06,0.19,0.02,0.35,
13612,0.15,0.08,0.07,0.05,0.35,
13613,0.03,0.02,0.28,0.02,0.35,
13614,,,,,,0.35
13615,0.15,0.14,,0.05,0.35,
13616,,,0.32,0.02,0.35,
13617,0.09,0.11,0.09,0.06,0.35,
13618,0.1,0.08,0.15,0.03,0.35,
13619,0.19,0.13,,0.02,0.35,
13620,0.14,0.07,0.09,0.04,0.34,
13621,,,,,,0.34
13622,,,,,,0.34
13623,,,,,,0.34
13624,,,,,,0.34
13625,0.14,0.02,0.16,0.02,0.34,
13626,,,,,,0.34
13627,0.13,0.13,0.04,0.05,0.34,
13628,0.15,0.11,0.05,0.02,0.34,
13629,0.08,0.05,0.17,0.04,0.34,
13630,0.14,0.12,,0.08,0.33,
13631,,,,,,0.33
13632,0.14,0.08,0.08,0.04,0.33,
13633,0.21,,0.1,0.02,0.33,
13634,0.19,0.03,0.09,0.02,0.33,
13635,0.14,0.03,0.14,0.02,0.33,
13636,0.09,0.07,0.15,0.02,0.33,
13637,0.12,0.13,0.06,0.03,0.33,
13638,0.16,0.13,,0.04,0.33,
13639,,,,,,0.33
13640,0.17,0.06,0.08,0.02,0.33,
13641,0.16,0.11,0.03,0.03,0.33,
13642,0.11,0.17,,0.05,0.33,
13643,0.19,0.01,0.1,0.03,0.33,
13644,0.32,0.01,,,0.33,
13645,0.28,0.0,0.02,0.03,0.32,
13646,,,0.32,,0.32,
13647,0.25,0.05,,0.03,0.32,
13648,0.19,0.04,0.08,0.02,0.32,
13649,0.14,0.04,0.11,0.04,0.32,
13650,,,0.3,0.02,0.32,
13651,0.2,0.04,0.05,0.03,0.32,
13652,,,,,,0.32
13653,,,0.32,,0.32,
13654,,,0.32,,0.32,
13655,,,,,,0.32
13656,0.16,0.02,0.12,0.01,0.31,
13657,0.12,,0.19,0.01,0.31,
13658,,,0.31,,0.31,
13659,0.27,0.02,,0.02,0.31,
13660,,,,,,0.31
13661,0.12,,0.18,0.01,0.31,
13662,0.11,0.1,0.08,0.03,0.31,
13663,,,,,,0.31
13664,,,0.31,,0.31,
13665,,,,,,0.31
13666,,,0.31,,0.31,
13667,,,0.29,0.02,0.31,
13668,,,0.31,0.0,0.31,
13669,0.15,0.12,,0.04,0.31,
13670,,,,,,0.31
13671,,,0.3,,0.3,
13672,,,0.3,0.0,0.3,
13673,,,,,,0.3
13674,0.13,0.07,0.07,0.02,0.3,
13675,,,0.3,,0.3,
13676,,,0.3,,0.3,
13677,,,,,,0.3
13678,0.1,0.07,0.1,0.03,0.3,
13679,0.2,0.07,,0.03,0.3,
13680,,,,,,0.3
13681,,,0.3,0.0,0.3,
13682,0.19,,0.09,0.02,0.3,
13683,,,,,,0.3
13684,0.11,0.03,0.13,0.03,0.29,
13685,0.14,0.11,,0.04,0.29,
13686,0.19,0.08,,0.03,0.29,
13687,,,0.29,,0.29,
13688,0.19,,0.08,0.02,0.29,
13689,0.25,0.01,,0.02,0.29,
13690,0.13,0.1,0.04,0.02,0.29,
13691,0.14,0.11,,0.04,0.29,
13692,0.22,0.06,,0.01,0.29,
13693,0.22,0.06,,0.01,0.29,
13694,,,0.29,,0.29,
13695,0.14,0.02,0.11,0.02,0.29,
13696,0.11,0.06,0.07,0.04,0.29,
13697,,,0.29,0.0,0.29,
13698,0.07,0.05,0.15,0.02,0.29,
13699,,,0.29,,0.29,
13700,0.13,0.08,0.05,0.02,0.29,
13701,,,,,,0.29
13702,,,0.29,,0.29,
13703,,,,,,0.29
13704,,,,,,0.28
13705,0.09,0.07,0.1,0.02,0.28,
13706,0.19,0.07,,0.03,0.28,
13707,0.2,0.08,,0.01,0.28,
13708,,,0.28,,0.28,
13709,,,0.28,0.01,0.28,
13710,,,0.28,,0.28,
13711,,,,,,0.28
13712,0.14,0.11,,0.04,0.28,
13713,0.14,0.11,,0.04,0.28,
13714,0.06,0.12,0.05,0.04,0.28,
13715,,,,,,0.28
13716,,,0.26,0.02,0.28,
13717,0.13,,0.14,0.01,0.28,
13718,0.11,0.01,0.14,0.01,0.28,
13719,0.14,0.12,,0.02,0.28,
13720,,,0.27,,0.27,
13721,,,,,,0.27
13722,0.11,0.01,0.14,0.01,0.27,
13723,0.21,0.05,,0.01,0.27,
13724,0.25,,,0.02,0.27,
13725,,,0.27,,0.27,
13726,,,0.26,0.01,0.27,
13727,,,0.27,0.0,0.27,
13728,0.13,0.1,,0.03,0.27,
13729,0.24,,,0.02,0.27,
13730,,,,,,0.27
13731,,,0.26,0.01,0.27,
13732,0.15,0.1,,0.02,0.27,
13733,,,0.27,,0.27,
13734,0.15,0.1,,0.02,0.27,
13735,0.09,0.02,0.15,0.01,0.27,
13736,0.14,0.08,0.03,0.02,0.27,
13737,,,,,,0.27
13738,0.06,0.04,0.14,0.02,0.27,
13739,0.19,0.07,,0.0,0.26,
13740,0.1,0.01,0.14,0.01,0.26,
13741,0.09,,0.16,0.01,0.26,
13742,0.08,0.06,0.11,0.02,0.26,
13743,0.13,,0.12,0.01,0.26,
13744,,,0.26,,0.26,
13745,0.1,0.08,0.05,0.03,0.26,
13746,0.17,0.01,0.06,0.02,0.26,
13747,,,0.26,0.01,0.26,
13748,,0.08,0.16,0.02,0.26,
13749,,,,,,0.26
13750,,,,,,0.26
13751,0.06,0.04,0.13,0.03,0.26,
13752,0.19,0.06,,0.01,0.26,
13753,0.13,0.1,,0.03,0.26,
13754,,,0.26,,0.26,
13755,0.06,0.0,0.18,0.01,0.26,
13756,,,,,,0.26
13757,,,,,,0.26
13758,,,0.26,,0.26,
13759,,,0.26,,0.26,
13760,0.19,0.06,,0.01,0.26,
13761,0.15,0.08,,0.02,0.26,
13762,0.14,0.1,,0.02,0.25,
13763,,,,,,0.25
13764,0.13,0.06,0.05,0.02,0.25,
13765,,,,,,0.25
13766,0.12,0.09,0.02,0.03,0.25,
13767,,,,,,0.25
13768,0.05,0.03,0.14,0.03,0.25,
13769,0.07,0.03,0.14,0.01,0.25,
13770,,,0.25,0.0,0.25,
13771,,,0.23,0.02,0.25,
13772,0.17,0.04,,0.04,0.25,
13773,0.1,0.01,0.12,0.02,0.25,
13774,0.16,0.04,0.05,0.0,0.25,
13775,,,,,,0.25
13776,0.01,0.21,,0.04,0.25,
13777,0.18,0.07,,0.0,0.25,
13778,,0.01,0.24,0.0,0.25,
13779,0.14,0.09,,0.02,0.25,
13780,0.1,0.01,0.1,0.04,0.25,
13781,,,0.25,,0.25,
13782,0.12,0.09,,0.03,0.25,
13783,0.19,0.05,,0.01,0.25,
13784,0.1,0.03,0.08,0.03,0.25,
13785,,,0.24,,0.24,
13786,0.12,0.09,,0.03,0.24,
13787,0.05,0.0,0.18,0.01,0.24,
13788,,,,,,0.24
13789,0.06,0.04,0.13,0.01,0.24,
13790,,,,,,0.24
13791,0.19,,0.03,0.02,0.24,
13792,0.1,0.11,,0.04,0.24,
13793,0.07,0.02,0.14,0.02,0.24,
13794,0.22,0.01,,0.02,0.24,
13795,0.1,0.04,0.08,0.03,0.24,
13796,,,,,,0.24
13797,,,0.24,,0.24,
13798,0.11,,0.1,0.04,0.24,
13799,,,0.24,,0.24,
13800,0.19,0.05,,0.01,0.24,
13801,,,,,,0.24
13802,0.15,0.0,0.07,0.01,0.24,
13803,,,0.24,,0.24,
13804,0.16,0.0,0.06,0.01,0.24,
13805,0.11,0.0,0.12,0.01,0.24,
13806,0.13,0.05,0.02,0.04,0.24,
13807,0.12,0.09,,0.03,0.24,
13808,0.08,0.01,0.13,0.01,0.24,
13809,0.16,0.06,,0.02,0.24,
13810,0.15,0.02,0.04,0.02,0.24,
13811,0.18,0.04,,0.02,0.24,
13812,,,,,,0.24
13813,0.22,,,0.02,0.23,
13814,0.09,,0.13,0.01,0.23,
13815,,,,,,0.23
13816,0.14,0.02,0.05,0.02,0.23,
13817,,,0.23,,0.23,
13818,,,,,,0.23
13819,0.03,0.16,,0.04,0.23,
13820,,,0.23,0.0,0.23,
13821,,,,,,0.23
13822,,,,,,0.23
13823,0.0,0.08,0.12,0.02,0.23,
13824,0.16,0.06,,0.0,0.23,
13825,0.17,0.01,0.04,0.01,0.23,
13826,0.14,,0.08,0.02,0.23,
13827,0.06,0.05,0.1,0.02,0.23,
13828,0.13,0.09,,0.01,0.23,
13829,0.11,0.09,,0.03,0.23,
13830,0.09,0.0,0.12,0.01,0.23,
13831,0.2,0.01,,0.02,0.23,
13832,,,0.23,,0.23,
13833,0.04,0.14,0.01,0.03,0.23,
13834,,,0.22,,0.22,
13835,,0.21,,0.01,0.22,
13836,0.17,0.04,,0.01,0.22,
13837,0.11,0.04,0.06,0.0,0.22,
13838,0.2,0.0,,0.02,0.22,
13839,0.05,0.04,0.11,0.02,0.22,
13840,0.07,0.07,0.07,0.01,0.22,
13841,,,0.22,,0.22,
13842,0.1,0.03,0.06,0.03,0.22,
13843,0.14,0.06,,0.02,0.22,
13844,0.1,,0.11,0.01,0.22,
13845,0.08,0.02,0.1,0.02,0.22,
13846,0.11,0.08,,0.03,0.22,
13847,0.08,,0.13,0.01,0.22,
13848,0.1,0.1,,0.02,0.22,
13849,0.11,0.08,,0.03,0.22,
13850,,,,,,0.22
13851,0.13,0.07,0.0,0.02,0.22,
13852,,,,,,0.22
13853,,,0.22,,0.22,
13854,,,,,,0.22
13855,0.06,0.03,0.1,0.02,0.21,
13856,,,0.21,0.0,0.21,
13857,0.13,0.07,,0.02,0.21,
13858,,,,,,0.21
13859,0.06,0.02,0.12,0.02,0.21,
13860,0.1,0.08,,0.03,0.21,
13861,0.08,0.04,0.08,0.02,0.21,
13862,,,,,,0.21
13863,0.11,0.03,0.06,0.01,0.21,
13864,0.19,0.01,,0.02,0.21,
13865,0.1,0.08,,0.03,0.21,
13866,,,0.21,,0.21,
13867,0.12,0.07,,0.02,0.21,
13868,,,0.2,0.01,0.21,
13869,0.12,0.08,,0.01,0.21,
13870,0.12,0.08,,0.01,0.21,
13871,,,0.2,0.01,0.21,
13872,,,,,,0.21
13873,,,0.21,,0.21,
13874,,,,,,0.21
13875,0.09,0.0,0.11,0.01,0.21,
13876,0.12,0.03,0.05,0.01,0.21,
13877,0.07,0.07,0.03,0.03,0.21,
13878,,,0.21,,0.21,
13879,0.07,0.11,,0.03,0.21,
13880,,,0.2,,0.2,
13881,0.17,,,0.04,0.2,
13882,,,,,,0.2
13883,,0.19,,0.01,0.2,
13884,,,,,,0.2
13885,,,,,,0.2
13886,,,0.2,,0.2,
13887,,,,,,0.2
13888,,,0.2,,0.2,
13889,0.17,0.01,,0.02,0.2,
13890,,,,,,0.2
13891,0.19,,,0.02,0.2,
13892,0.16,0.02,0.01,0.02,0.2,
13893,0.06,0.05,0.07,0.01,0.2,
13894,,,0.2,,0.2,
13895,0.06,0.04,0.09,0.01,0.2,
13896,,,0.2,,0.2,
13897,,,,,,0.2
13898,,,,,,0.2
13899,,,,,,0.2
13900,,,,,,0.2
13901,,,0.2,,0.2,
13902,0.16,0.03,,0.02,0.2,
